Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-05-19 00:00:00-04:00,0.069170002,0.069170002,0.067561498,0.068097666,11001600,0,0
1986-05-20 00:00:00-04:00,0.068097653,0.068097653,0.067025317,0.067561485,61977600,0,0
1986-05-21 00:00:00-04:00,0.067561534,0.068097702,0.066489197,0.066489197,8092800,0,0
1986-05-22 00:00:00-04:00,0.066489197,0.067025366,0.066489197,0.066489197,4406400,0,0
1986-05-23 00:00:00-04:00,0.066489197,0.067561534,0.066489197,0.066489197,4089600,0,0
1986-05-27 00:00:00-04:00,0.066489174,0.068633847,0.066489174,0.068633847,13881600,0,0
1986-05-28 00:00:00-04:00,0.068633875,0.070778549,0.068633875,0.070778549,15523200,0,0
1986-05-29 00:00:00-04:00,0.070778544,0.073460002,0.070242375,0.072387666,45676800,0,0
1986-05-30 00:00:00-04:00,0.072923801,0.07614081,0.072923801,0.075068474,27072000,0,0
1986-06-02 00:00:00-04:00,0.075068474,0.075068474,0.072923802,0.072923802,19728000,0,0
1986-06-03 00:00:00-04:00,0.072923802,0.072923802,0.071850849,0.072923802,5011200,0,0
1986-06-04 00:00:00-04:00,0.072923834,0.073460002,0.07185088,0.072387666,4723200,0,0
1986-06-05 00:00:00-04:00,0.072387646,0.073459983,0.071850861,0.073459983,13708800,0,0
1986-06-06 00:00:00-04:00,0.073459983,0.073459983,0.072387646,0.073459983,3427200,0,0
1986-06-09 00:00:00-04:00,0.073459971,0.073459971,0.070242345,0.070242345,12672000,0,0
1986-06-10 00:00:00-04:00,0.070242345,0.070242345,0.069170009,0.070242345,3427200,0,0
1986-06-11 00:00:00-04:00,0.070242345,0.070242345,0.069170009,0.070242345,2304000,0,0
1986-06-12 00:00:00-04:00,0.070242325,0.070242325,0.067025317,0.067561485,13708800,0,0
1986-06-13 00:00:00-04:00,0.067561485,0.068097653,0.067025317,0.067561485,7891200,0,0
1986-06-16 00:00:00-04:00,0.067561509,0.068097677,0.066489173,0.067025341,9590400,0,0
1986-06-17 00:00:00-04:00,0.067561498,0.069170002,0.067561498,0.068097666,13075200,0,0
1986-06-18 00:00:00-04:00,0.068097653,0.068097653,0.066489149,0.067561485,4348800,0,0
1986-06-19 00:00:00-04:00,0.067561509,0.068097677,0.066489173,0.067025341,8467200,0,0
1986-06-20 00:00:00-04:00,0.067025341,0.06756151,0.067025341,0.067293428,3801600,0,0
1986-06-23 00:00:00-04:00,0.067293416,0.068097666,0.065952993,0.068097666,46195200,0,0
1986-06-24 00:00:00-04:00,0.068097653,0.068633821,0.067025317,0.067561485,14572800,0,0
1986-06-25 00:00:00-04:00,0.067561534,0.068097702,0.066489197,0.066489197,15235200,0,0
1986-06-26 00:00:00-04:00,0.066489176,0.067025344,0.064344503,0.064344503,19152000,0,0
1986-06-27 00:00:00-04:00,0.064344513,0.064880681,0.063272176,0.063808344,10396800,0,0
1986-06-30 00:00:00-04:00,0.063808336,0.067561514,0.063272168,0.065953009,62352000,0,0
1986-07-01 00:00:00-04:00,0.065953009,0.065953009,0.065416841,0.065953009,47577600,0,0
1986-07-02 00:00:00-04:00,0.065953009,0.065953009,0.065416841,0.065953009,52617600,0,0
1986-07-03 00:00:00-04:00,0.066489173,0.067561509,0.066489173,0.067025341,14140800,0,0
1986-07-07 00:00:00-04:00,0.067025344,0.067025344,0.064344503,0.064344503,14054400,0,0
1986-07-08 00:00:00-04:00,0.064344486,0.064344486,0.062199197,0.062735982,14256000,0,0
1986-07-09 00:00:00-04:00,0.062735991,0.062735991,0.059518365,0.060054533,46137600,0,0
1986-07-10 00:00:00-04:00,0.060054532,0.0605907,0.055765187,0.058446027,46886400,0,0
1986-07-11 00:00:00-04:00,0.058446029,0.061126869,0.058446029,0.060054533,17395200,0,0
1986-07-14 00:00:00-04:00,0.058446023,0.060590695,0.058446023,0.059250273,28598400,0,0
1986-07-15 00:00:00-04:00,0.059250279,0.061126869,0.058446029,0.060054533,13190400,0,0
1986-07-16 00:00:00-04:00,0.060590704,0.062199209,0.060590704,0.062199209,9360000,0,0
1986-07-17 00:00:00-04:00,0.06219921,0.063272163,0.061663042,0.063272163,6940800,0,0
1986-07-18 00:00:00-04:00,0.063272176,0.064344513,0.061663054,0.063808344,12326400,0,0
1986-07-21 00:00:00-04:00,0.063808344,0.064880681,0.063808344,0.063808344,3513600,0,0
1986-07-22 00:00:00-04:00,0.063808336,0.065953009,0.063808336,0.065953009,10512000,0,0
1986-07-23 00:00:00-04:00,0.065953008,0.067025344,0.064344503,0.064344503,20793600,0,0
1986-07-24 00:00:00-04:00,0.065416861,0.067561534,0.065416861,0.066489197,14140800,0,0
1986-07-25 00:00:00-04:00,0.066489173,0.067561509,0.066489173,0.067025341,20448000,0,0
1986-07-28 00:00:00-04:00,0.067025363,0.067025363,0.065416858,0.065416858,11808000,0,0
1986-07-29 00:00:00-04:00,0.065416849,0.065953017,0.062736008,0.063808344,14054400,0,0
1986-07-30 00:00:00-04:00,0.063808317,0.063808317,0.059518356,0.061663028,26409600,0,0
1986-07-31 00:00:00-04:00,0.061663034,0.062199202,0.061126865,0.061126865,15638400,0,0
1986-08-01 00:00:00-04:00,0.061126913,0.061663081,0.060054575,0.060590744,12902400,0,0
1986-08-04 00:00:00-04:00,0.060590744,0.060590744,0.058982238,0.060590744,12441600,0,0
1986-08-05 00:00:00-04:00,0.060590701,0.061126869,0.060054533,0.060054533,2822400,0,0
1986-08-06 00:00:00-04:00,0.060054539,0.060590707,0.058446034,0.059518371,18316800,0,0
1986-08-07 00:00:00-04:00,0.059518403,0.060054571,0.058446066,0.058982234,3657600,0,0
1986-08-08 00:00:00-04:00,0.058982203,0.060590707,0.058982203,0.059518371,4147200,0,0
1986-08-11 00:00:00-04:00,0.060590692,0.062199196,0.060590692,0.061663028,7948800,0,0
1986-08-12 00:00:00-04:00,0.061663042,0.063272163,0.061663042,0.063272163,9993600,0,0
1986-08-13 00:00:00-04:00,0.063272176,0.063808344,0.062736008,0.063808344,6883200,0,0
1986-08-14 00:00:00-04:00,0.063808353,0.065953026,0.063808353,0.065416858,20131200,0,0
1986-08-15 00:00:00-04:00,0.065416843,0.065953011,0.064880675,0.065684929,6105600,0,0
1986-08-18 00:00:00-04:00,0.065684924,0.065953006,0.064880669,0.064880669,12787200,0,0
1986-08-19 00:00:00-04:00,0.064880669,0.065148756,0.063808333,0.064880669,20390400,0,0
1986-08-20 00:00:00-04:00,0.064880671,0.064880671,0.064344503,0.064344503,20764800,0,0
1986-08-21 00:00:00-04:00,0.064344503,0.065416839,0.064344503,0.064344503,49536000,0,0
1986-08-22 00:00:00-04:00,0.0643445,0.064880668,0.06219921,0.063272163,5760000,0,0
1986-08-25 00:00:00-04:00,0.063272163,0.063272163,0.06219921,0.063272163,2419200,0,0
1986-08-26 00:00:00-04:00,0.06327215,0.06327215,0.062735982,0.062735982,10857600,0,0
1986-08-27 00:00:00-04:00,0.062735982,0.06327215,0.062199197,0.062735982,9532800,0,0
1986-08-28 00:00:00-04:00,0.062735982,0.06327215,0.062735982,0.062735982,3427200,0,0
1986-08-29 00:00:00-04:00,0.062735986,0.063272155,0.060054529,0.061126865,25430400,0,0
1986-09-02 00:00:00-04:00,0.061126875,0.061126875,0.058714116,0.059518371,5212800,0,0
1986-09-03 00:00:00-04:00,0.058982209,0.058982209,0.056301368,0.057909872,18316800,0,0
1986-09-04 00:00:00-04:00,0.058982189,0.062735982,0.058982189,0.062735982,39427200,0,0
1986-09-05 00:00:00-04:00,0.062736016,0.065416858,0.062199231,0.065416858,26352000,0,0
1986-09-08 00:00:00-04:00,0.065416837,0.065953006,0.064880669,0.064880669,9619200,0,0
1986-09-09 00:00:00-04:00,0.064880672,0.067561514,0.064880672,0.065953009,37526400,0,0
1986-09-10 00:00:00-04:00,0.065953006,0.066489174,0.064880669,0.064880669,10886400,0,0
1986-09-11 00:00:00-04:00,0.064880666,0.065416835,0.062199209,0.062199209,35654400,0,0
1986-09-12 00:00:00-04:00,0.06219925,0.062736035,0.060590744,0.060590744,24451200,0,0
1986-09-15 00:00:00-04:00,0.060590692,0.061663028,0.059518356,0.061663028,22492800,0,0
1986-09-16 00:00:00-04:00,0.061663028,0.062199196,0.060590692,0.061663028,5184000,0,0
1986-09-17 00:00:00-04:00,0.061663042,0.0643445,0.061126874,0.063272163,8035200,0,0
1986-09-18 00:00:00-04:00,0.063272176,0.064880681,0.063272176,0.063808344,5356800,0,0
1986-09-19 00:00:00-04:00,0.063808344,0.064344513,0.063272176,0.063808344,2505600,0,0
1986-09-22 00:00:00-04:00,0.063808331,0.063808331,0.063272163,0.063272163,4492800,0,0
1986-09-23 00:00:00-04:00,0.063272167,0.064880671,0.063272167,0.064344503,5961600,0,0
1986-09-24 00:00:00-04:00,0.064344523,0.064344523,0.063272186,0.063540272,4780800,0,0
1986-09-25 00:00:00-04:00,0.063540248,0.06380833,0.062199209,0.062199209,5155200,0,0
1986-09-26 00:00:00-04:00,0.062199209,0.062735994,0.061663041,0.062199209,2332800,0,0
1986-09-29 00:00:00-04:00,0.06219925,0.06219925,0.060590744,0.060590744,6192000,0,0
1986-09-30 00:00:00-04:00,0.060590744,0.061663081,0.060590744,0.060590744,5184000,0,0
1986-10-01 00:00:00-04:00,0.060590701,0.061663038,0.058982197,0.060054533,32428800,0,0
1986-10-02 00:00:00-04:00,0.060054533,0.061126869,0.059518365,0.060054533,22723200,0,0
1986-10-03 00:00:00-04:00,0.060054575,0.061126913,0.060054575,0.060590744,14716800,0,0
1986-10-06 00:00:00-04:00,0.062199231,0.066489194,0.062199231,0.065416858,85334400,0,0
1986-10-07 00:00:00-04:00,0.065416839,0.06809768,0.065416839,0.066757262,59788800,0,0
1986-10-08 00:00:00-04:00,0.066757261,0.069438097,0.065953006,0.068633847,119606400,0,0
1986-10-09 00:00:00-04:00,0.068633875,0.072387671,0.068633875,0.070778549,92563200,0,0
1986-10-10 00:00:00-04:00,0.070778523,0.075604654,0.069706186,0.073996149,76752000,0,0
1986-10-13 00:00:00-04:00,0.073996176,0.073996176,0.070778549,0.070778549,27129600,0,0
1986-10-14 00:00:00-04:00,0.07131469,0.072387644,0.07131469,0.071850859,12873600,0,0
1986-10-15 00:00:00-04:00,0.071850848,0.075604642,0.071850848,0.075068474,63532800,0,0
1986-10-16 00:00:00-04:00,0.075068474,0.075604642,0.074532306,0.075068474,21859200,0,0
1986-10-17 00:00:00-04:00,0.075068488,0.077749324,0.075068488,0.077213161,124444800,0,0
1986-10-20 00:00:00-04:00,0.077213148,0.078821648,0.075604644,0.077749312,43545600,0,0
1986-10-21 00:00:00-04:00,0.078285502,0.080966339,0.078285502,0.080966339,112377600,0,0
1986-10-22 00:00:00-04:00,0.080966339,0.081770593,0.080430175,0.080966339,54576000,0,0
1986-10-23 00:00:00-04:00,0.080966339,0.081502511,0.080162093,0.080966339,70444800,0,0
1986-10-24 00:00:00-04:00,0.080966329,0.080966329,0.078285492,0.080430165,101376000,0,0
1986-10-27 00:00:00-05:00,0.080966337,0.083111636,0.080966337,0.083111636,125654400,0,0
1986-10-28 00:00:00-05:00,0.08311161,0.086328619,0.08311161,0.084988192,142646400,0,0
1986-10-29 00:00:00-05:00,0.084988218,0.085256309,0.08150251,0.082575463,53222400,0,0
1986-10-30 00:00:00-05:00,0.082575467,0.085256313,0.082039303,0.084183976,44380800,0,0
1986-10-31 00:00:00-05:00,0.084183973,0.085256309,0.082575463,0.083111636,63734400,0,0
1986-11-03 00:00:00-05:00,0.083647784,0.085256293,0.083647784,0.08472012,42192000,0,0
1986-11-04 00:00:00-05:00,0.084720137,0.087937146,0.084720137,0.087937146,54403200,0,0
1986-11-05 00:00:00-05:00,0.087937156,0.093835629,0.087400983,0.093299456,45100800,0,0
1986-11-06 00:00:00-05:00,0.093299469,0.097588816,0.092763305,0.095444143,72576000,0,0
1986-11-07 00:00:00-05:00,0.095444111,0.095980283,0.093299438,0.094907947,44323200,0,0
1986-11-10 00:00:00-05:00,0.09490795,0.09490795,0.090617978,0.091154151,28684800,0,0
1986-11-11 00:00:00-05:00,0.091690935,0.092763272,0.091690935,0.091690935,11894400,0,0
1986-11-12 00:00:00-05:00,0.091690935,0.093835608,0.090617973,0.091690935,34156800,0,0
1986-11-13 00:00:00-05:00,0.091690957,0.092227121,0.090081831,0.090349913,30211200,0,0
1986-11-14 00:00:00-05:00,0.090349896,0.091154151,0.088473305,0.091154151,18720000,0,0
1986-11-17 00:00:00-05:00,0.091154146,0.092763272,0.090081809,0.091690935,24307200,0,0
1986-11-18 00:00:00-05:00,0.091690942,0.092227106,0.086864807,0.086864807,59673600,0,0
1986-11-19 00:00:00-05:00,0.086864823,0.090617997,0.086864823,0.090081833,48729600,0,0
1986-11-20 00:00:00-05:00,0.090081785,0.097052582,0.090081785,0.097052582,98179200,0,0
1986-11-21 00:00:00-05:00,0.097588772,0.10134257,0.097588772,0.100269608,91065600,0,0
1986-11-24 00:00:00-05:00,0.100269639,0.108848949,0.097052629,0.108312786,173836800,0,0
1986-11-25 00:00:00-05:00,0.108312715,0.109921214,0.107776542,0.109385051,95788800,0,0
1986-11-26 00:00:00-05:00,0.109385122,0.109921286,0.108312786,0.108312786,38793600,0,0
1986-11-28 00:00:00-05:00,0.108312767,0.10884893,0.10563193,0.106704257,41328000,0,0
1986-12-01 00:00:00-05:00,0.106704249,0.107240422,0.104023413,0.104559585,40291200,0,0
1986-12-02 00:00:00-05:00,0.105095744,0.107240417,0.105095744,0.105095744,28771200,0,0
1986-12-03 00:00:00-05:00,0.105095761,0.106168097,0.104023424,0.104291506,35164800,0,0
1986-12-04 00:00:00-05:00,0.104291483,0.106704237,0.103487238,0.10563191,42508800,0,0
1986-12-05 00:00:00-05:00,0.105631917,0.10616808,0.105095744,0.105095744,107510400,0,0
1986-12-08 00:00:00-05:00,0.105095748,0.106168085,0.102414912,0.104023412,22665600,0,0
1986-12-09 00:00:00-05:00,0.104023417,0.10455959,0.10295108,0.103487253,16099200,0,0
1986-12-10 00:00:00-05:00,0.103487261,0.104559597,0.102414924,0.104291506,27590400,0,0
1986-12-11 00:00:00-05:00,0.10429149,0.105631917,0.104023408,0.105095744,11635200,0,0
1986-12-12 00:00:00-05:00,0.105095762,0.105095762,0.101342589,0.101342589,25286400,0,0
1986-12-15 00:00:00-05:00,0.101342564,0.101878728,0.097052593,0.098661102,50774400,0,0
1986-12-16 00:00:00-05:00,0.099197299,0.101342598,0.099197299,0.099733472,77299200,0,0
1986-12-17 00:00:00-05:00,0.09973346,0.101342586,0.09973346,0.100805797,23356800,0,0
1986-12-18 00:00:00-05:00,0.100805782,0.101878735,0.100269609,0.101610653,12672000,0,0
1986-12-19 00:00:00-05:00,0.101878739,0.105095748,0.101878739,0.104023412,56592000,0,0
1986-12-22 00:00:00-05:00,0.104023408,0.10616808,0.104023408,0.105095744,18316800,0,0
1986-12-23 00:00:00-05:00,0.105095755,0.106168091,0.105095755,0.106168091,23788800,0,0
1986-12-24 00:00:00-05:00,0.106168131,0.106168131,0.105631967,0.105900049,7027200,0,0
1986-12-26 00:00:00-05:00,0.105899992,0.106704237,0.10563191,0.10563191,3715200,0,0
1986-12-29 00:00:00-05:00,0.105631935,0.106704262,0.101342589,0.101342589,41702400,0,0
1986-12-30 00:00:00-05:00,0.10134257,0.10295107,0.100269607,0.102414906,25401600,0,0
1986-12-31 00:00:00-05:00,0.102414917,0.105095753,0.102414917,0.103487253,23356800,0,0
1987-01-02 00:00:00-05:00,0.103487242,0.104559579,0.101878733,0.102414906,12643200,0,0
1987-01-05 00:00:00-05:00,0.102414939,0.109385122,0.101878766,0.108312786,48499200,0,0
1987-01-06 00:00:00-05:00,0.108312747,0.11045742,0.107776574,0.109921247,40032000,0,0
1987-01-07 00:00:00-05:00,0.109921273,0.115819745,0.109921273,0.115819745,60998400,0,0
1987-01-08 00:00:00-05:00,0.116355855,0.120645825,0.116355855,0.119572863,61488000,0,0
1987-01-09 00:00:00-05:00,0.119572937,0.124935246,0.119036773,0.124399073,63705600,0,0
1987-01-12 00:00:00-05:00,0.124399018,0.133514498,0.123326682,0.132442161,128793600,0,0
1987-01-13 00:00:00-05:00,0.131369873,0.131369873,0.126543737,0.12868841,76320000,0,0
1987-01-14 00:00:00-05:00,0.12868841,0.129224574,0.126007564,0.12868841,69465600,0,0
1987-01-15 00:00:00-05:00,0.128688389,0.138876197,0.128688389,0.135659188,117014400,0,0
1987-01-16 00:00:00-05:00,0.135659161,0.135659161,0.1297607,0.132442161,65433600,0,0
1987-01-19 00:00:00-05:00,0.132442185,0.137267694,0.129760722,0.137267694,88243200,0,0
1987-01-20 00:00:00-05:00,0.137267715,0.142630015,0.136731542,0.139412388,95760000,0,0
1987-01-21 00:00:00-05:00,0.139412386,0.149064031,0.13673154,0.145310849,108489600,0,0
1987-01-22 00:00:00-05:00,0.145310897,0.160324847,0.141021558,0.159788683,116035200,0,0
1987-01-23 00:00:00-05:00,0.159788619,0.166222638,0.144774675,0.144774675,317894400,0,0
1987-01-26 00:00:00-05:00,0.145847028,0.149064038,0.141021518,0.147455528,116553600,0,0
1987-01-27 00:00:00-05:00,0.147455531,0.155498668,0.147455531,0.153354004,114105600,0,0
1987-01-28 00:00:00-05:00,0.153354034,0.156034881,0.14906407,0.153890207,76723200,0,0
1987-01-29 00:00:00-05:00,0.153890174,0.155498665,0.144238528,0.147455528,79228800,0,0
1987-01-30 00:00:00-05:00,0.147455543,0.15710719,0.14531087,0.156839117,104169600,0,0
1987-02-02 00:00:00-05:00,0.156839062,0.159788597,0.156570971,0.156570971,46915200,0,0
1987-02-03 00:00:00-05:00,0.156571045,0.158179555,0.151209361,0.153890207,59328000,0,0
1987-02-04 00:00:00-05:00,0.153890158,0.154962485,0.152281648,0.154426321,31737600,0,0
1987-02-05 00:00:00-05:00,0.154426341,0.155498668,0.151745504,0.153354004,42652800,0,0
1987-02-06 00:00:00-05:00,0.153354058,0.154158313,0.14691942,0.147723675,45619200,0,0
1987-02-09 00:00:00-05:00,0.147455443,0.147455443,0.145578862,0.146383107,136080000,0,0
1987-02-10 00:00:00-05:00,0.146383197,0.14691937,0.143166196,0.14691937,44668800,0,0
1987-02-11 00:00:00-05:00,0.147455561,0.153890207,0.147455561,0.153890207,60307200,0,0
1987-02-12 00:00:00-05:00,0.15389014,0.165418366,0.15389014,0.164614111,185731200,0,0
1987-02-13 00:00:00-05:00,0.164614156,0.166758829,0.159252482,0.163005665,81763200,0,0
1987-02-17 00:00:00-05:00,0.163005581,0.164614071,0.1592524,0.164077908,70732800,0,0
1987-02-18 00:00:00-05:00,0.164078019,0.166758857,0.153354034,0.153890207,128592000,0,0
1987-02-19 00:00:00-05:00,0.153354001,0.153354001,0.145847028,0.147455528,317750400,0,0
1987-02-20 00:00:00-05:00,0.147455463,0.147455463,0.143702291,0.145846963,87897600,0,0
1987-02-23 00:00:00-05:00,0.145846994,0.157107138,0.142629985,0.154962465,125913600,0,0
1987-02-24 00:00:00-05:00,0.154962432,0.163005584,0.154962432,0.162469402,120816000,0,0
1987-02-25 00:00:00-05:00,0.162469521,0.16541845,0.158715729,0.159788683,65001600,0,0
1987-02-26 00:00:00-05:00,0.159788647,0.170512639,0.15657102,0.165686503,145209600,0,0
1987-02-27 00:00:00-05:00,0.165686457,0.166758784,0.161933275,0.164614111,37555200,0,0
1987-03-02 00:00:00-05:00,0.164614195,0.164614195,0.158715729,0.159788683,79516800,0,0
1987-03-03 00:00:00-05:00,0.159788683,0.161397193,0.157643383,0.159788683,81100800,0,0
1987-03-04 00:00:00-05:00,0.159788593,0.171584909,0.159252429,0.171048746,98179200,0,0
1987-03-05 00:00:00-05:00,0.171048765,0.182845083,0.171048765,0.179091901,128188800,0,0
1987-03-06 00:00:00-05:00,0.179091935,0.180164281,0.174265799,0.178555772,63561600,0,0
1987-03-09 00:00:00-05:00,0.178555715,0.179091879,0.174265744,0.175338089,38275200,0,0
1987-03-10 00:00:00-05:00,0.175338122,0.182845094,0.17480194,0.180700421,74102400,0,0
1987-03-11 00:00:00-05:00,0.183381274,0.184453602,0.181236601,0.183381274,43862400,0,0
1987-03-12 00:00:00-05:00,0.18338125,0.185525923,0.179091904,0.184185505,71337600,0,0
1987-03-13 00:00:00-05:00,0.18418547,0.185525888,0.173729573,0.177482754,105120000,0,0
1987-03-16 00:00:00-05:00,0.176946645,0.176946645,0.171048807,0.176410481,88473600,0,0
1987-03-17 00:00:00-05:00,0.176410374,0.18338118,0.175874211,0.182308853,54547200,0,0
1987-03-18 00:00:00-05:00,0.183381156,0.193568959,0.183381156,0.191960469,119347200,0,0
1987-03-19 00:00:00-05:00,0.191960623,0.195713788,0.188743604,0.195713788,62812800,0,0
1987-03-20 00:00:00-05:00,0.195713767,0.195713767,0.192496767,0.193569094,38246400,0,0
1987-03-23 00:00:00-05:00,0.193569093,0.19624993,0.190352093,0.192228675,67478400,0,0
1987-03-24 00:00:00-05:00,0.18767063,0.19464144,0.18767063,0.193569094,69609600,0,0
1987-03-25 00:00:00-05:00,0.193569103,0.194641449,0.19142443,0.192764848,33840000,0,0
1987-03-26 00:00:00-05:00,0.192764818,0.193032909,0.190888236,0.1914244,33379200,0,0
1987-03-27 00:00:00-05:00,0.192496715,0.201076014,0.192496715,0.196786061,120873600,0,0
1987-03-30 00:00:00-05:00,0.196786039,0.207510635,0.189815858,0.207510635,186134400,0,0
1987-03-31 00:00:00-05:00,0.204829173,0.212336144,0.204829173,0.207510635,125337600,0,0
1987-04-01 00:00:00-05:00,0.207510709,0.211800055,0.194105254,0.1951776,259430400,0,0
1987-04-02 00:00:00-05:00,0.198395152,0.208046795,0.198395152,0.203756824,159955200,0,0
1987-04-03 00:00:00-05:00,0.203756862,0.215017016,0.203756862,0.213944688,155606400,0,0
1987-04-06 00:00:00-04:00,0.213944717,0.214480881,0.209119207,0.212872371,98956800,0,0
1987-04-07 00:00:00-04:00,0.212872371,0.212872371,0.201612234,0.201612234,73728000,0,0
1987-04-08 00:00:00-04:00,0.201612174,0.209655308,0.201612174,0.207510635,106214400,0,0
1987-04-09 00:00:00-04:00,0.207510631,0.207510631,0.202148334,0.203756824,71568000,0,0
1987-04-10 00:00:00-04:00,0.203756881,0.20536539,0.203220717,0.205097318,43372800,0,0
1987-04-13 00:00:00-04:00,0.20482915,0.20482915,0.19732218,0.198395133,50256000,0,0
1987-04-14 00:00:00-04:00,0.198395215,0.204829235,0.195177589,0.201612234,87379200,0,0
1987-04-15 00:00:00-04:00,0.203220712,0.208046847,0.203220712,0.205901548,95961600,0,0
1987-04-16 00:00:00-04:00,0.205901504,0.215553147,0.205365341,0.211263821,188092800,0,0
1987-04-20 00:00:00-04:00,0.211263963,0.213408618,0.204829315,0.205365479,100310400,0,0
1987-04-21 00:00:00-04:00,0.205365386,0.210191522,0.20107604,0.208583012,113184000,0,0
1987-04-22 00:00:00-04:00,0.208582966,0.211799984,0.208582966,0.211263821,74678400,0,0
1987-04-23 00:00:00-04:00,0.211263821,0.213408475,0.208046803,0.211263821,48326400,0,0
1987-04-24 00:00:00-04:00,0.211263855,0.21340851,0.208583,0.212336183,54172800,0,0
1987-04-27 00:00:00-04:00,0.212336183,0.213944692,0.208583,0.212336183,53107200,0,0
